บันทึกแล้ว,Stat,    งวด,Unnamed: 3,ผู้ใช้,G/L,กลับรายการ,เลขเอกสาร,Pstng Date,ว/ทเอกสาร,ประเภท,ศ.เงินทุน,ศ.ต้นทุน,Bus. Process,ผลิตภัณฑ์/,Carrier/Op,เซกเมนต์,ศูนย์กำไร,BP,    Amt in loc.cur.,Tx,ข้อความ,ส/ท ซ่อม,SNoซ,วัสดุ,เงื่อนไข1,เงื่อนไข2
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,122.86,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,135.03,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,126.96,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,170.52,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,217.68,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,192.37,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,136.52,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,126.14,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,132.05,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,132.15,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,131.55,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,115.42,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,108.94,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,109.21,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,144.71,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,144.46,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,115.42,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,114.13,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,99.11,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,108.94,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,122.86,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,101.77,,ดอกเบี้ยรอตัดบัญชี งวด 16 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,122.86,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,122.86,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,124.11,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,152.15,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,290.41,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,91.84,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,96.8,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,113.18,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,115.49,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,85.73,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000053,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,82.46,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000054,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,85.73,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000054,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,114.13,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000054,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,115.42,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000054,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,144.16,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000054,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,104.99,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000054,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,99.11,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000054,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,118.4,,ดอกเบี้ยรอตัดบัญชี งวด 19 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000054,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,115.49,,ดอกเบี้ยรอตัดบัญชี งวด 18 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000054,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,108.72,,ดอกเบี้ยรอตัดบัญชี งวด 17 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000054,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,115.42,,ดอกเบี้ยรอตัดบัญชี งวด 17 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000054,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,123.86,,ดอกเบี้ยรอตัดบัญชี งวด 17 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000054,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,115.49,,ดอกเบี้ยรอตัดบัญชี งวด 16 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000054,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,99.11,,ดอกเบี้ยรอตัดบัญชี งวด 17 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
05.04.2024,ดอกเบี้ยจ่ายตามสัญญาเช่า,3,,EFAD0507,59906102,,6820000054,31.03.2024,31.03.2024,SL,2P10200,2P10202,2P10202E5026,199990000,,19301,,0,99.11,,ดอกเบี้ยรอตัดบัญชี งวด 17 20240331,,,,บันทึกเข้า เซกเมนต์ 19202,
